session_id,model_name,language,item_id,trait,keying,raw_output,parsed_score
10,qwen2.5:3b,english,41,Extraversion,+,5,5
10,qwen2.5:3b,english,42,Agreeableness,+,3,3
10,qwen2.5:3b,english,43,Conscientiousness,+,4,4
10,qwen2.5:3b,english,44,Neuroticism,+,3,3
10,qwen2.5:3b,english,45,Openness,+,3,3
10,qwen2.5:3b,english,46,Extraversion,-,3,3
10,qwen2.5:3b,english,47,Agreeableness,+,4,4
10,qwen2.5:3b,english,48,Conscientiousness,+,4,4
10,qwen2.5:3b,english,49,Neuroticism,+,3,3
10,qwen2.5:3b,english,50,Openness,+,5,5
11,qwen2.5:3b,english,1,Extraversion,+,4,4
11,qwen2.5:3b,english,2,Agreeableness,-,1,1
11,qwen2.5:3b,english,3,Conscientiousness,+,3,3
11,qwen2.5:3b,english,4,Neuroticism,+,2,2
11,qwen2.5:3b,english,5,Openness,+,5,5
11,qwen2.5:3b,english,6,Extraversion,-,1,1
11,qwen2.5:3b,english,7,Agreeableness,+,5,5
11,qwen2.5:3b,english,8,Conscientiousness,-,1,1
11,qwen2.5:3b,english,9,Neuroticism,-,3,3
11,qwen2.5:3b,english,10,Openness,-,3,3
11,qwen2.5:3b,english,11,Extraversion,+,5,5
11,qwen2.5:3b,english,12,Agreeableness,-,1,1
11,qwen2.5:3b,english,13,Conscientiousness,+,4,4
11,qwen2.5:3b,english,14,Neuroticism,+,2,2
11,qwen2.5:3b,english,15,Openness,+,5,5
11,qwen2.5:3b,english,16,Extraversion,-,3,3
11,qwen2.5:3b,english,17,Agreeableness,+,5,5
11,qwen2.5:3b,english,18,Conscientiousness,-,1,1
11,qwen2.5:3b,english,19,Neuroticism,-,5,5
11,qwen2.5:3b,english,20,Openness,-,5,5
11,qwen2.5:3b,english,21,Extraversion,+,5,5
11,qwen2.5:3b,english,22,Agreeableness,-,1,1
11,qwen2.5:3b,english,23,Conscientiousness,+,2,2
11,qwen2.5:3b,english,24,Neuroticism,+,2,2
11,qwen2.5:3b,english,25,Openness,+,5,5
11,qwen2.5:3b,english,26,Extraversion,-,1,1
11,qwen2.5:3b,english,27,Agreeableness,+,5,5
11,qwen2.5:3b,english,28,Conscientiousness,-,2,2
11,qwen2.5:3b,english,29,Neuroticism,+,3,3
11,qwen2.5:3b,english,30,Openness,-,1,1
11,qwen2.5:3b,english,31,Extraversion,+,3,3
11,qwen2.5:3b,english,32,Agreeableness,-,1,1
11,qwen2.5:3b,english,33,Conscientiousness,+,4,4
11,qwen2.5:3b,english,34,Neuroticism,+,3,3
11,qwen2.5:3b,english,35,Openness,+,5,5
11,qwen2.5:3b,english,36,Extraversion,-,1,1
11,qwen2.5:3b,english,37,Agreeableness,+,5,5
11,qwen2.5:3b,english,38,Conscientiousness,-,1,1
11,qwen2.5:3b,english,39,Neuroticism,+,3,3
11,qwen2.5:3b,english,40,Openness,+,1,1
11,qwen2.5:3b,english,41,Extraversion,+,5,5
11,qwen2.5:3b,english,42,Agreeableness,+,3,3
11,qwen2.5:3b,english,43,Conscientiousness,+,3,3
11,qwen2.5:3b,english,44,Neuroticism,+,3,3
11,qwen2.5:3b,english,45,Openness,+,3,3
11,qwen2.5:3b,english,46,Extraversion,-,3,3
11,qwen2.5:3b,english,47,Agreeableness,+,5,5
11,qwen2.5:3b,english,48,Conscientiousness,+,4,4
11,qwen2.5:3b,english,49,Neuroticism,+,3,3
11,qwen2.5:3b,english,50,Openness,+,5,5
12,qwen2.5:3b,english,1,Extraversion,+,3,3
12,qwen2.5:3b,english,2,Agreeableness,-,1,1
12,qwen2.5:3b,english,3,Conscientiousness,+,3,3
12,qwen2.5:3b,english,4,Neuroticism,+,2,2
12,qwen2.5:3b,english,5,Openness,+,5,5
12,qwen2.5:3b,english,6,Extraversion,-,1,1
12,qwen2.5:3b,english,7,Agreeableness,+,5,5
12,qwen2.5:3b,english,8,Conscientiousness,-,1,1
12,qwen2.5:3b,english,9,Neuroticism,-,3,3
12,qwen2.5:3b,english,10,Openness,-,3,3
12,qwen2.5:3b,english,11,Extraversion,+,5,5
12,qwen2.5:3b,english,12,Agreeableness,-,1,1
12,qwen2.5:3b,english,13,Conscientiousness,+,4,4
12,qwen2.5:3b,english,14,Neuroticism,+,2,2
12,qwen2.5:3b,english,15,Openness,+,5,5
12,qwen2.5:3b,english,16,Extraversion,-,3,3
12,qwen2.5:3b,english,17,Agreeableness,+,5,5
12,qwen2.5:3b,english,18,Conscientiousness,-,1,1
12,qwen2.5:3b,english,19,Neuroticism,-,5,5
12,qwen2.5:3b,english,20,Openness,-,5,5
12,qwen2.5:3b,english,21,Extraversion,+,3,3
12,qwen2.5:3b,english,22,Agreeableness,-,5,5
12,qwen2.5:3b,english,23,Conscientiousness,+,3,3
12,qwen2.5:3b,english,24,Neuroticism,+,3,3
12,qwen2.5:3b,english,25,Openness,+,5,5
12,qwen2.5:3b,english,26,Extraversion,-,1,1
12,qwen2.5:3b,english,27,Agreeableness,+,5,5
12,qwen2.5:3b,english,28,Conscientiousness,-,3,3
12,qwen2.5:3b,english,29,Neuroticism,+,2,2
12,qwen2.5:3b,english,30,Openness,-,1,1
12,qwen2.5:3b,english,31,Extraversion,+,3,3
12,qwen2.5:3b,english,32,Agreeableness,-,1,1
12,qwen2.5:3b,english,33,Conscientiousness,+,5,5
12,qwen2.5:3b,english,34,Neuroticism,+,3,3
12,qwen2.5:3b,english,35,Openness,+,5,5
12,qwen2.5:3b,english,36,Extraversion,-,5,5
12,qwen2.5:3b,english,37,Agreeableness,+,5,5
12,qwen2.5:3b,english,38,Conscientiousness,-,1,1
12,qwen2.5:3b,english,39,Neuroticism,+,3,3
12,qwen2.5:3b,english,40,Openness,+,1,1
12,qwen2.5:3b,english,41,Extraversion,+,5,5
12,qwen2.5:3b,english,42,Agreeableness,+,3,3
12,qwen2.5:3b,english,43,Conscientiousness,+,3,3
12,qwen2.5:3b,english,44,Neuroticism,+,3,3
12,qwen2.5:3b,english,45,Openness,+,3,3
12,qwen2.5:3b,english,46,Extraversion,-,3,3
12,qwen2.5:3b,english,47,Agreeableness,+,5,5
12,qwen2.5:3b,english,48,Conscientiousness,+,4,4
12,qwen2.5:3b,english,49,Neuroticism,+,3,3
12,qwen2.5:3b,english,50,Openness,+,5,5
13,qwen2.5:3b,english,1,Extraversion,+,3,3
13,qwen2.5:3b,english,2,Agreeableness,-,1,1
13,qwen2.5:3b,english,3,Conscientiousness,+,3,3
13,qwen2.5:3b,english,4,Neuroticism,+,2,2
13,qwen2.5:3b,english,5,Openness,+,5,5
13,qwen2.5:3b,english,6,Extraversion,-,1,1
13,qwen2.5:3b,english,7,Agreeableness,+,5,5
13,qwen2.5:3b,english,8,Conscientiousness,-,1,1
13,qwen2.5:3b,english,9,Neuroticism,-,3,3
13,qwen2.5:3b,english,10,Openness,-,3,3
13,qwen2.5:3b,english,11,Extraversion,+,5,5
13,qwen2.5:3b,english,12,Agreeableness,-,1,1
13,qwen2.5:3b,english,13,Conscientiousness,+,4,4
13,qwen2.5:3b,english,14,Neuroticism,+,2,2
13,qwen2.5:3b,english,15,Openness,+,5,5
13,qwen2.5:3b,english,16,Extraversion,-,3,3
13,qwen2.5:3b,english,17,Agreeableness,+,5,5
13,qwen2.5:3b,english,18,Conscientiousness,-,1,1
13,qwen2.5:3b,english,19,Neuroticism,-,5,5
13,qwen2.5:3b,english,20,Openness,-,5,5
13,qwen2.5:3b,english,21,Extraversion,+,3,3
13,qwen2.5:3b,english,22,Agreeableness,-,5,5
13,qwen2.5:3b,english,23,Conscientiousness,+,3,3
13,qwen2.5:3b,english,24,Neuroticism,+,3,3
13,qwen2.5:3b,english,25,Openness,+,5,5
13,qwen2.5:3b,english,26,Extraversion,-,1,1
13,qwen2.5:3b,english,27,Agreeableness,+,5,5
13,qwen2.5:3b,english,28,Conscientiousness,-,1,1
13,qwen2.5:3b,english,29,Neuroticism,+,2,2
13,qwen2.5:3b,english,30,Openness,-,1,1
13,qwen2.5:3b,english,31,Extraversion,+,3,3
13,qwen2.5:3b,english,32,Agreeableness,-,1,1
13,qwen2.5:3b,english,33,Conscientiousness,+,4,4
13,qwen2.5:3b,english,34,Neuroticism,+,4,4
13,qwen2.5:3b,english,35,Openness,+,5,5
13,qwen2.5:3b,english,36,Extraversion,-,1,1
13,qwen2.5:3b,english,37,Agreeableness,+,5,5
13,qwen2.5:3b,english,38,Conscientiousness,-,1,1
13,qwen2.5:3b,english,39,Neuroticism,+,3,3
13,qwen2.5:3b,english,40,Openness,+,1,1
13,qwen2.5:3b,english,41,Extraversion,+,5,5
13,qwen2.5:3b,english,42,Agreeableness,+,3,3
13,qwen2.5:3b,english,43,Conscientiousness,+,3,3
13,qwen2.5:3b,english,44,Neuroticism,+,3,3
13,qwen2.5:3b,english,45,Openness,+,3,3
13,qwen2.5:3b,english,46,Extraversion,-,3,3
13,qwen2.5:3b,english,47,Agreeableness,+,5,5
13,qwen2.5:3b,english,48,Conscientiousness,+,4,4
13,qwen2.5:3b,english,49,Neuroticism,+,3,3
13,qwen2.5:3b,english,50,Openness,+,5,5
14,qwen2.5:3b,english,1,Extraversion,+,3,3
14,qwen2.5:3b,english,2,Agreeableness,-,1,1
14,qwen2.5:3b,english,3,Conscientiousness,+,3,3
14,qwen2.5:3b,english,4,Neuroticism,+,2,2
14,qwen2.5:3b,english,5,Openness,+,5,5
14,qwen2.5:3b,english,6,Extraversion,-,1,1
14,qwen2.5:3b,english,7,Agreeableness,+,5,5
14,qwen2.5:3b,english,8,Conscientiousness,-,1,1
14,qwen2.5:3b,english,9,Neuroticism,-,3,3
14,qwen2.5:3b,english,10,Openness,-,1,1
14,qwen2.5:3b,english,11,Extraversion,+,5,5
14,qwen2.5:3b,english,12,Agreeableness,-,1,1
14,qwen2.5:3b,english,13,Conscientiousness,+,4,4
14,qwen2.5:3b,english,14,Neuroticism,+,2,2
14,qwen2.5:3b,english,15,Openness,+,5,5
14,qwen2.5:3b,english,16,Extraversion,-,3,3
14,qwen2.5:3b,english,17,Agreeableness,+,5,5
14,qwen2.5:3b,english,18,Conscientiousness,-,1,1
14,qwen2.5:3b,english,19,Neuroticism,-,5,5
14,qwen2.5:3b,english,20,Openness,-,5,5
14,qwen2.5:3b,english,21,Extraversion,+,4,4
14,qwen2.5:3b,english,22,Agreeableness,-,5,5
14,qwen2.5:3b,english,23,Conscientiousness,+,3,3
14,qwen2.5:3b,english,24,Neuroticism,+,3,3
14,qwen2.5:3b,english,25,Openness,+,5,5
14,qwen2.5:3b,english,26,Extraversion,-,1,1
14,qwen2.5:3b,english,27,Agreeableness,+,5,5
14,qwen2.5:3b,english,28,Conscientiousness,-,3,3
14,qwen2.5:3b,english,29,Neuroticism,+,2,2
14,qwen2.5:3b,english,30,Openness,-,1,1
14,qwen2.5:3b,english,31,Extraversion,+,3,3
14,qwen2.5:3b,english,32,Agreeableness,-,1,1
14,qwen2.5:3b,english,33,Conscientiousness,+,5,5
14,qwen2.5:3b,english,34,Neuroticism,+,4,4
14,qwen2.5:3b,english,35,Openness,+,5,5
14,qwen2.5:3b,english,36,Extraversion,-,1,1
14,qwen2.5:3b,english,37,Agreeableness,+,5,5
14,qwen2.5:3b,english,38,Conscientiousness,-,1,1
14,qwen2.5:3b,english,39,Neuroticism,+,3,3
14,qwen2.5:3b,english,40,Openness,+,1,1
14,qwen2.5:3b,english,41,Extraversion,+,5,5
14,qwen2.5:3b,english,42,Agreeableness,+,5,5
14,qwen2.5:3b,english,43,Conscientiousness,+,3,3
14,qwen2.5:3b,english,44,Neuroticism,+,3,3
14,qwen2.5:3b,english,45,Openness,+,3,3
14,qwen2.5:3b,english,46,Extraversion,-,3,3
14,qwen2.5:3b,english,47,Agreeableness,+,4,4
14,qwen2.5:3b,english,48,Conscientiousness,+,4,4
14,qwen2.5:3b,english,49,Neuroticism,+,3,3
14,qwen2.5:3b,english,50,Openness,+,5,5
15,qwen2.5:3b,english,1,Extraversion,+,4,4
15,qwen2.5:3b,english,2,Agreeableness,-,1,1
15,qwen2.5:3b,english,3,Conscientiousness,+,3,3
15,qwen2.5:3b,english,4,Neuroticism,+,2,2
15,qwen2.5:3b,english,5,Openness,+,5,5
15,qwen2.5:3b,english,6,Extraversion,-,1,1
15,qwen2.5:3b,english,7,Agreeableness,+,5,5
15,qwen2.5:3b,english,8,Conscientiousness,-,1,1
15,qwen2.5:3b,english,9,Neuroticism,-,3,3
15,qwen2.5:3b,english,10,Openness,-,3,3
15,qwen2.5:3b,english,11,Extraversion,+,5,5
15,qwen2.5:3b,english,12,Agreeableness,-,1,1
15,qwen2.5:3b,english,13,Conscientiousness,+,4,4
15,qwen2.5:3b,english,14,Neuroticism,+,2,2
15,qwen2.5:3b,english,15,Openness,+,5,5
15,qwen2.5:3b,english,16,Extraversion,-,3,3
15,qwen2.5:3b,english,17,Agreeableness,+,5,5
15,qwen2.5:3b,english,18,Conscientiousness,-,1,1
15,qwen2.5:3b,english,19,Neuroticism,-,5,5
15,qwen2.5:3b,english,20,Openness,-,5,5
15,qwen2.5:3b,english,21,Extraversion,+,5,5
15,qwen2.5:3b,english,22,Agreeableness,-,1,1
15,qwen2.5:3b,english,23,Conscientiousness,+,2,2
15,qwen2.5:3b,english,24,Neuroticism,+,3,3
15,qwen2.5:3b,english,25,Openness,+,5,5
15,qwen2.5:3b,english,26,Extraversion,-,1,1
15,qwen2.5:3b,english,27,Agreeableness,+,5,5
15,qwen2.5:3b,english,28,Conscientiousness,-,1,1
15,qwen2.5:3b,english,29,Neuroticism,+,2,2
15,qwen2.5:3b,english,30,Openness,-,1,1
15,qwen2.5:3b,english,31,Extraversion,+,3,3
15,qwen2.5:3b,english,32,Agreeableness,-,1,1
15,qwen2.5:3b,english,33,Conscientiousness,+,4,4
15,qwen2.5:3b,english,34,Neuroticism,+,3,3
15,qwen2.5:3b,english,35,Openness,+,5,5
15,qwen2.5:3b,english,36,Extraversion,-,1,1
15,qwen2.5:3b,english,37,Agreeableness,+,5,5
15,qwen2.5:3b,english,38,Conscientiousness,-,1,1
15,qwen2.5:3b,english,39,Neuroticism,+,3,3
15,qwen2.5:3b,english,40,Openness,+,1,1
15,qwen2.5:3b,english,41,Extraversion,+,5,5
15,qwen2.5:3b,english,42,Agreeableness,+,3,3
15,qwen2.5:3b,english,43,Conscientiousness,+,4,4
15,qwen2.5:3b,english,44,Neuroticism,+,3,3
15,qwen2.5:3b,english,45,Openness,+,3,3
15,qwen2.5:3b,english,46,Extraversion,-,3,3
15,qwen2.5:3b,english,47,Agreeableness,+,5,5
15,qwen2.5:3b,english,48,Conscientiousness,+,4,4
15,qwen2.5:3b,english,49,Neuroticism,+,3,3
15,qwen2.5:3b,english,50,Openness,+,5,5
16,qwen2.5:3b,english,1,Extraversion,+,4,4
16,qwen2.5:3b,english,2,Agreeableness,-,1,1
16,qwen2.5:3b,english,3,Conscientiousness,+,3,3
16,qwen2.5:3b,english,4,Neuroticism,+,2,2
16,qwen2.5:3b,english,5,Openness,+,5,5
16,qwen2.5:3b,english,6,Extraversion,-,1,1
16,qwen2.5:3b,english,7,Agreeableness,+,5,5
16,qwen2.5:3b,english,8,Conscientiousness,-,1,1
16,qwen2.5:3b,english,9,Neuroticism,-,3,3
16,qwen2.5:3b,english,10,Openness,-,3,3
16,qwen2.5:3b,english,11,Extraversion,+,5,5
16,qwen2.5:3b,english,12,Agreeableness,-,1,1
16,qwen2.5:3b,english,13,Conscientiousness,+,4,4
16,qwen2.5:3b,english,14,Neuroticism,+,2,2
16,qwen2.5:3b,english,15,Openness,+,5,5
16,qwen2.5:3b,english,16,Extraversion,-,3,3
16,qwen2.5:3b,english,17,Agreeableness,+,5,5
16,qwen2.5:3b,english,18,Conscientiousness,-,1,1
16,qwen2.5:3b,english,19,Neuroticism,-,5,5
16,qwen2.5:3b,english,20,Openness,-,5,5
16,qwen2.5:3b,english,21,Extraversion,+,3,3
16,qwen2.5:3b,english,22,Agreeableness,-,5,5
16,qwen2.5:3b,english,23,Conscientiousness,+,3,3
16,qwen2.5:3b,english,24,Neuroticism,+,3,3
16,qwen2.5:3b,english,25,Openness,+,5,5
16,qwen2.5:3b,english,26,Extraversion,-,1,1
16,qwen2.5:3b,english,27,Agreeableness,+,5,5
16,qwen2.5:3b,english,28,Conscientiousness,-,1,1
16,qwen2.5:3b,english,29,Neuroticism,+,3,3
16,qwen2.5:3b,english,30,Openness,-,1,1
16,qwen2.5:3b,english,31,Extraversion,+,3,3
16,qwen2.5:3b,english,32,Agreeableness,-,1,1
16,qwen2.5:3b,english,33,Conscientiousness,+,4,4
16,qwen2.5:3b,english,34,Neuroticism,+,4,4
16,qwen2.5:3b,english,35,Openness,+,5,5
16,qwen2.5:3b,english,36,Extraversion,-,1,1
16,qwen2.5:3b,english,37,Agreeableness,+,5,5
16,qwen2.5:3b,english,38,Conscientiousness,-,1,1
16,qwen2.5:3b,english,39,Neuroticism,+,3,3
16,qwen2.5:3b,english,40,Openness,+,1,1
16,qwen2.5:3b,english,41,Extraversion,+,5,5
16,qwen2.5:3b,english,42,Agreeableness,+,3,3
16,qwen2.5:3b,english,43,Conscientiousness,+,4,4
16,qwen2.5:3b,english,44,Neuroticism,+,3,3
16,qwen2.5:3b,english,45,Openness,+,3,3
16,qwen2.5:3b,english,46,Extraversion,-,4,4
16,qwen2.5:3b,english,47,Agreeableness,+,5,5
16,qwen2.5:3b,english,48,Conscientiousness,+,4,4
16,qwen2.5:3b,english,49,Neuroticism,+,3,3
16,qwen2.5:3b,english,50,Openness,+,5,5
17,qwen2.5:3b,english,1,Extraversion,+,4,4
17,qwen2.5:3b,english,2,Agreeableness,-,1,1
17,qwen2.5:3b,english,3,Conscientiousness,+,3,3
17,qwen2.5:3b,english,4,Neuroticism,+,2,2
17,qwen2.5:3b,english,5,Openness,+,5,5
17,qwen2.5:3b,english,6,Extraversion,-,1,1
17,qwen2.5:3b,english,7,Agreeableness,+,5,5
17,qwen2.5:3b,english,8,Conscientiousness,-,1,1
17,qwen2.5:3b,english,9,Neuroticism,-,3,3
17,qwen2.5:3b,english,10,Openness,-,3,3
17,qwen2.5:3b,english,11,Extraversion,+,5,5
17,qwen2.5:3b,english,12,Agreeableness,-,1,1
17,qwen2.5:3b,english,13,Conscientiousness,+,4,4
17,qwen2.5:3b,english,14,Neuroticism,+,2,2
17,qwen2.5:3b,english,15,Openness,+,5,5
17,qwen2.5:3b,english,16,Extraversion,-,3,3
17,qwen2.5:3b,english,17,Agreeableness,+,5,5
17,qwen2.5:3b,english,18,Conscientiousness,-,1,1
17,qwen2.5:3b,english,19,Neuroticism,-,5,5
17,qwen2.5:3b,english,20,Openness,-,5,5
17,qwen2.5:3b,english,21,Extraversion,+,3,3
17,qwen2.5:3b,english,22,Agreeableness,-,5,5
17,qwen2.5:3b,english,23,Conscientiousness,+,3,3
17,qwen2.5:3b,english,24,Neuroticism,+,3,3
17,qwen2.5:3b,english,25,Openness,+,5,5
17,qwen2.5:3b,english,26,Extraversion,-,1,1
17,qwen2.5:3b,english,27,Agreeableness,+,5,5
17,qwen2.5:3b,english,28,Conscientiousness,-,1,1
17,qwen2.5:3b,english,29,Neuroticism,+,2,2
17,qwen2.5:3b,english,30,Openness,-,1,1
17,qwen2.5:3b,english,31,Extraversion,+,3,3
17,qwen2.5:3b,english,32,Agreeableness,-,1,1
17,qwen2.5:3b,english,33,Conscientiousness,+,4,4
17,qwen2.5:3b,english,34,Neuroticism,+,4,4
17,qwen2.5:3b,english,35,Openness,+,5,5
17,qwen2.5:3b,english,36,Extraversion,-,1,1
17,qwen2.5:3b,english,37,Agreeableness,+,5,5
17,qwen2.5:3b,english,38,Conscientiousness,-,1,1
17,qwen2.5:3b,english,39,Neuroticism,+,3,3
17,qwen2.5:3b,english,40,Openness,+,1,1
17,qwen2.5:3b,english,41,Extraversion,+,5,5
17,qwen2.5:3b,english,42,Agreeableness,+,3,3
17,qwen2.5:3b,english,43,Conscientiousness,+,3,3
17,qwen2.5:3b,english,44,Neuroticism,+,3,3
17,qwen2.5:3b,english,45,Openness,+,3,3
17,qwen2.5:3b,english,46,Extraversion,-,3,3
17,qwen2.5:3b,english,47,Agreeableness,+,5,5
17,qwen2.5:3b,english,48,Conscientiousness,+,4,4
17,qwen2.5:3b,english,49,Neuroticism,+,3,3
17,qwen2.5:3b,english,50,Openness,+,5,5
18,qwen2.5:3b,english,1,Extraversion,+,3,3
18,qwen2.5:3b,english,2,Agreeableness,-,1,1
18,qwen2.5:3b,english,3,Conscientiousness,+,3,3
18,qwen2.5:3b,english,4,Neuroticism,+,2,2
18,qwen2.5:3b,english,5,Openness,+,5,5
18,qwen2.5:3b,english,6,Extraversion,-,1,1
18,qwen2.5:3b,english,7,Agreeableness,+,5,5
18,qwen2.5:3b,english,8,Conscientiousness,-,1,1
18,qwen2.5:3b,english,9,Neuroticism,-,3,3
18,qwen2.5:3b,english,10,Openness,-,3,3
18,qwen2.5:3b,english,11,Extraversion,+,5,5
18,qwen2.5:3b,english,12,Agreeableness,-,1,1
18,qwen2.5:3b,english,13,Conscientiousness,+,4,4
18,qwen2.5:3b,english,14,Neuroticism,+,2,2
18,qwen2.5:3b,english,15,Openness,+,5,5
18,qwen2.5:3b,english,16,Extraversion,-,3,3
18,qwen2.5:3b,english,17,Agreeableness,+,5,5
18,qwen2.5:3b,english,18,Conscientiousness,-,1,1
18,qwen2.5:3b,english,19,Neuroticism,-,5,5
18,qwen2.5:3b,english,20,Openness,-,5,5
18,qwen2.5:3b,english,21,Extraversion,+,3,3
18,qwen2.5:3b,english,22,Agreeableness,-,1,1
18,qwen2.5:3b,english,23,Conscientiousness,+,2,2
18,qwen2.5:3b,english,24,Neuroticism,+,3,3
18,qwen2.5:3b,english,25,Openness,+,5,5
18,qwen2.5:3b,english,26,Extraversion,-,1,1
18,qwen2.5:3b,english,27,Agreeableness,+,5,5
18,qwen2.5:3b,english,28,Conscientiousness,-,1,1
18,qwen2.5:3b,english,29,Neuroticism,+,2,2
18,qwen2.5:3b,english,30,Openness,-,1,1
18,qwen2.5:3b,english,31,Extraversion,+,3,3
18,qwen2.5:3b,english,32,Agreeableness,-,1,1
18,qwen2.5:3b,english,33,Conscientiousness,+,4,4
18,qwen2.5:3b,english,34,Neuroticism,+,4,4
18,qwen2.5:3b,english,35,Openness,+,5,5
18,qwen2.5:3b,english,36,Extraversion,-,1,1
18,qwen2.5:3b,english,37,Agreeableness,+,5,5
18,qwen2.5:3b,english,38,Conscientiousness,-,1,1
18,qwen2.5:3b,english,39,Neuroticism,+,3,3
18,qwen2.5:3b,english,40,Openness,+,1,1
18,qwen2.5:3b,english,41,Extraversion,+,5,5
18,qwen2.5:3b,english,42,Agreeableness,+,3,3
18,qwen2.5:3b,english,43,Conscientiousness,+,3,3
18,qwen2.5:3b,english,44,Neuroticism,+,3,3
18,qwen2.5:3b,english,45,Openness,+,3,3
18,qwen2.5:3b,english,46,Extraversion,-,3,3
18,qwen2.5:3b,english,47,Agreeableness,+,3,3
18,qwen2.5:3b,english,48,Conscientiousness,+,4,4
18,qwen2.5:3b,english,49,Neuroticism,+,3,3
18,qwen2.5:3b,english,50,Openness,+,5,5
19,qwen2.5:3b,english,1,Extraversion,+,4,4
19,qwen2.5:3b,english,2,Agreeableness,-,1,1
19,qwen2.5:3b,english,3,Conscientiousness,+,3,3
19,qwen2.5:3b,english,4,Neuroticism,+,2,2
19,qwen2.5:3b,english,5,Openness,+,5,5
19,qwen2.5:3b,english,6,Extraversion,-,1,1
19,qwen2.5:3b,english,7,Agreeableness,+,5,5
19,qwen2.5:3b,english,8,Conscientiousness,-,1,1
19,qwen2.5:3b,english,9,Neuroticism,-,3,3
19,qwen2.5:3b,english,10,Openness,-,3,3
19,qwen2.5:3b,english,11,Extraversion,+,5,5
19,qwen2.5:3b,english,12,Agreeableness,-,1,1
19,qwen2.5:3b,english,13,Conscientiousness,+,4,4
19,qwen2.5:3b,english,14,Neuroticism,+,2,2
19,qwen2.5:3b,english,15,Openness,+,5,5
19,qwen2.5:3b,english,16,Extraversion,-,3,3
19,qwen2.5:3b,english,17,Agreeableness,+,5,5
19,qwen2.5:3b,english,18,Conscientiousness,-,1,1
19,qwen2.5:3b,english,19,Neuroticism,-,5,5
19,qwen2.5:3b,english,20,Openness,-,5,5
19,qwen2.5:3b,english,21,Extraversion,+,5,5
19,qwen2.5:3b,english,22,Agreeableness,-,5,5
19,qwen2.5:3b,english,23,Conscientiousness,+,2,2
19,qwen2.5:3b,english,24,Neuroticism,+,3,3
19,qwen2.5:3b,english,25,Openness,+,5,5
19,qwen2.5:3b,english,26,Extraversion,-,1,1
19,qwen2.5:3b,english,27,Agreeableness,+,5,5
19,qwen2.5:3b,english,28,Conscientiousness,-,3,3
19,qwen2.5:3b,english,29,Neuroticism,+,3,3
19,qwen2.5:3b,english,30,Openness,-,1,1
19,qwen2.5:3b,english,31,Extraversion,+,3,3
19,qwen2.5:3b,english,32,Agreeableness,-,1,1
19,qwen2.5:3b,english,33,Conscientiousness,+,4,4
19,qwen2.5:3b,english,34,Neuroticism,+,3,3
19,qwen2.5:3b,english,35,Openness,+,5,5
19,qwen2.5:3b,english,36,Extraversion,-,1,1
19,qwen2.5:3b,english,37,Agreeableness,+,5,5
19,qwen2.5:3b,english,38,Conscientiousness,-,1,1
19,qwen2.5:3b,english,39,Neuroticism,+,3,3
19,qwen2.5:3b,english,40,Openness,+,1,1
19,qwen2.5:3b,english,41,Extraversion,+,5,5
19,qwen2.5:3b,english,42,Agreeableness,+,5,5
19,qwen2.5:3b,english,43,Conscientiousness,+,3,3
19,qwen2.5:3b,english,44,Neuroticism,+,3,3
19,qwen2.5:3b,english,45,Openness,+,3,3
19,qwen2.5:3b,english,46,Extraversion,-,3,3
19,qwen2.5:3b,english,47,Agreeableness,+,5,5
19,qwen2.5:3b,english,48,Conscientiousness,+,4,4
19,qwen2.5:3b,english,49,Neuroticism,+,3,3
19,qwen2.5:3b,english,50,Openness,+,5,5
20,qwen2.5:3b,english,1,Extraversion,+,3,3
20,qwen2.5:3b,english,2,Agreeableness,-,1,1
20,qwen2.5:3b,english,3,Conscientiousness,+,3,3
20,qwen2.5:3b,english,4,Neuroticism,+,2,2
20,qwen2.5:3b,english,5,Openness,+,5,5
20,qwen2.5:3b,english,6,Extraversion,-,1,1
20,qwen2.5:3b,english,7,Agreeableness,+,5,5
20,qwen2.5:3b,english,8,Conscientiousness,-,1,1
20,qwen2.5:3b,english,9,Neuroticism,-,3,3
20,qwen2.5:3b,english,10,Openness,-,3,3
20,qwen2.5:3b,english,11,Extraversion,+,5,5
20,qwen2.5:3b,english,12,Agreeableness,-,1,1
20,qwen2.5:3b,english,13,Conscientiousness,+,4,4
20,qwen2.5:3b,english,14,Neuroticism,+,2,2
20,qwen2.5:3b,english,15,Openness,+,5,5
20,qwen2.5:3b,english,16,Extraversion,-,3,3
20,qwen2.5:3b,english,17,Agreeableness,+,5,5
20,qwen2.5:3b,english,18,Conscientiousness,-,1,1
20,qwen2.5:3b,english,19,Neuroticism,-,5,5
20,qwen2.5:3b,english,20,Openness,-,5,5
20,qwen2.5:3b,english,21,Extraversion,+,3,3
20,qwen2.5:3b,english,22,Agreeableness,-,5,5
20,qwen2.5:3b,english,23,Conscientiousness,+,3,3
20,qwen2.5:3b,english,24,Neuroticism,+,3,3
20,qwen2.5:3b,english,25,Openness,+,5,5
20,qwen2.5:3b,english,26,Extraversion,-,1,1
20,qwen2.5:3b,english,27,Agreeableness,+,5,5
20,qwen2.5:3b,english,28,Conscientiousness,-,1,1
20,qwen2.5:3b,english,29,Neuroticism,+,3,3
20,qwen2.5:3b,english,30,Openness,-,1,1
20,qwen2.5:3b,english,31,Extraversion,+,3,3
